sku,qty,disco
JO-8022-00-3,0,T
JO-8022-05-3,0,T
JO-8022-10-3,0,T
JO-8024-00-3,13,F
JO-8024-05-3,0,T
JO-8024-10-3,0,T
JO-8025-00-3,0,T
JO-8025-05-3,0,T
JO-8025-10-3,0,T
JO-8030-00-3,0,T
JO-8030-05-3,0,T
JO-8030-10-3,0,T
JO-8032-00-3,0,T
JO-8032-05-3,13,F
JO-8032-10-3,0,T
JO-8040-00-3,0,T
JO-8040-05-3,0,T
JO-8040-10-3,0,T
JO-8040-15-3,0,T
JO-8040-20-3,0,T
JO-8040-25-3,0,T
JO-8045-00-3,0,T
JO-8045-05-3,0,T
JO-8045-10-3,0,T
JO-8046-00-3,0,T
JO-8046-05-3,0,T
JO-8046-10-3,0,T
JO-8048-00-3,0,T
JO-8048-05-3,0,T
JO-8048-10-3,0,T
JO-8050-00-3,0,T
JO-8050-05-3,0,T
JO-8050-10-3,0,T
JO-8051-00-3,6,T
JO-8051-05-3,0,T
JO-8051-10-3,0,T
JO-8052-00-3,0,T
JO-8052-05-3,0,T
JO-8052-10-3,0,T
JO-8053-00-3,0,T
JO-8053-05-3,0,T
JO-8053-10-3,0,T
JO-8055-00-3,0,T
JO-8055-05-3,0,T
JO-8055-10-3,0,T
JO-8070-00-3,0,T
JO-8070-05-3,0,T
JO-8070-10-3,0,T
JO-8071-00-3,0,T
JO-8071-05-3,0,T
JO-8071-10-3,0,T
JO-8080-00-3,0,T
JO-8080-05-3,0,T
JO-8080-10-3,0,T
JO-8100-05-3,19,F
JO-8100-15-3,17,F
JO-8100-25-3,20,F
JO-8100-30-3,4,F
JOY-078001,0,T
JOY-078018,0,T
JOY-078025,0,T
JOY-078049,0,T
JOY-078094,0,T
JOY-078155,0,T
JPG-109151,0,T
JPG-109168,0,T
JPG-109182,0,T
JPG-109199,0,T
JPG-109205,0,T
JPG-109212,0,T
JPG-109229,0,T
JPG-109236,0,T
JPG-109243,0,T
JPG-111118,0,T
JPG-111125,0,T
JPG-111132,0,T
JPG-111149,0,T
JPG-111156,0,T
JPG-111163,0,T
JPG-111170,0,T
JPG-111187,0,T
JPG-111217,0,T
JPG-850088,0,T
JPG-850224,0,T
JPG-850248,0,T
JPG-850422,0,T
JPG-850590,0,T
JPG-850750,0,T
JPG-850811,0,T
JPG-850972,0,T
JPG-851221,0,T
KAYTEL-000018,0,T
KAYTEL-000148,0,T
KAYTEL-000193,0,T
KAYTEL-000209,0,T
KAYTEL-010010,0,T
KAYTEL-010018,0,T
KAYTEL-010025,0,T
KAYTEL-010029,0,T
KAYTEL-010032,0,T
KAYTEL-010036,0,T
KAYTEL-010043,0,T
KAYTEL-010049,0,T
KAYTEL-010050,0,T
KAYTEL-010056,0,T
KAYTEL-010063,0,T
KAYTEL-010067,0,T
KAYTEL-010070,0,T
KAYTEL-010074,0,T
KAYTEL-010081,0,T
KAYTEL-010087,0,T
KAYTEL-010094,0,T
KAYTEL-010100,0,T
KAYTEL-010117,0,F
KAYTEL-010124,0,T
KAYTEL-010131,0,T
KAYTEL-010148,0,T
KAYTEL-010155,0,T
KAYTEL-010162,0,T
KAYTEL-010179,0,T
KAYTEL-010186,0,T
KAYTEL-010193,0,T
KAYTEL-010209,0,T
KAYTEL-010223,0,T
KAYTEL-010230,0,T
KAYTEL-010247,0,T
KAYTEL-010254,0,T
KAYTEL-010261,0,T
KAYTEL-020018,0,T
KAYTEL-020025,0,T
KAYTEL-020032,0,T
KAYTEL-020049,0,T
KAYTEL-020056,0,T
KAYTEL-020063,0,T
KAYTEL-020070,0,T
KAYTEL-020087,0,T
KAYTEL-020100,0,T
KAYTEL-020117,0,T
KAYTEL-030021,0,T
KAYTEL-030038,0,T
KAYTEL-030045,0,T
KAYTEL-030052,0,F
KAYTEL-030063,0,T
KAYTEL-030070,0,T
KAYTEL-030087,0,T
KAYTEL-030094,0,T
KAYTEL-030100,0,T
KAYTEL-030117,0,T
KAYTEL-030155,0,T
KAYTEL-030162,0,T
KAYTEL-030179,0,T
KAYTEL-050013,0,F
KAYTEL-050020,0,T
KAYTEL-050037,0,T
KAYTEL-110271,0,T
KAYTEL-110288,0,T
KAYTEL-110295,0,T
KAYTEL-200208,0,F
KAYTEL-210014,0,T
KAYTEL-210045,0,T
KAYTEL-210052,0,T
KAYTEL-210069,0,T
KAYTEL-210076,0,T
KAYTEL-210090,0,T
KAYTEL-210113,0,T
KAYTEL-210120,0,T
KAYTEL-210137,0,T
KAYTEL-210144,0,T
KAYTEL-210151,0,T
KAYTEL-210168,0,T
KAYTEL-210175,0,T
KAYTEL-210182,0,T
KAYTEL-210199,0,T
KAYTEL-210205,0,T
KAYTEL-210212,0,T
KAYTEL-210229,0,T
KAYTEL-210243,0,T
KAYTEL-210274,0,T
KAYTEL-210328,0,F
KAYTEL-210335,0,F
KAYTEL-210342,0,T
KAYTEL-210359,0,T
KAYTEL-210366,0,T
KAYTEL-210373,0,T
KAYTEL-210380,0,T
KAYTEL-210403,0,T
KAYTEL-210410,0,T
KAYTEL-210434,0,T
KAYTEL-210441,0,T
KAYTEL-210458,0,T
KAYTEL-210465,0,T
KAYTEL-210472,0,T
KAYTEL-210489,0,T
KAYTEL-210496,0,T
KAYTEL-210526,0,T
KAYTEL-210533,0,T
KAYTEL-210557,0,T
KAYTEL-210564,0,T
KAYTEL-210588,0,T
KAYTEL-210595,0,T
KAYTEL-210601,0,T
KAYTEL-210618,0,T
KAYTEL-210625,0,T
KAYTEL-210632,0,T
KAYTEL-210656,0,T
KAYTEL-210663,0,T
KAYTEL-210670,0,T
KAYTEL-210687,0,T
KAYTEL-210694,0,T
KAYTEL-210700,0,T
KAYTEL-210717,0,T
KAYTEL-210724,0,T
KAYTEL-210731,0,T
KAYTEL-210748,0,T
KAYTEL-210755,0,T
KAYTEL-210762,0,T
KAYTEL-210779,0,T
KAYTEL-210786,0,T
KAYTEL-210793,0,T
KAYTEL-210809,0,T
KAYTEL-210847,0,T
KAYTEL-210885,0,T
KAYTEL-210922,0,T
KAYTEL-210960,0,T
KAYTEL-211004,0,T
KAYTEL-211073,0,T
KAYTEL-211080,0,T
KAYTEL-211158,0,T
KAYTEL-211165,0,T
KAYTEL-211172,0,T
KAYTEL-211189,0,T
KAYTEL-211196,0,T
KAYTEL-211202,0,T
KAYTEL-211219,0,T
KAYTEL-211226,0,T
KAYTEL-211233,0,T
KAYTEL-211240,0,T
KAYTEL-211257,0,T
KAYTEL-211264,0,T
KAYTEL-211271,0,T
KAYTEL-211288,0,T
KAYTEL-211295,0,T
KAYTEL-211318,0,T
KAYTEL-211325,0,T
KAYTEL-211332,0,T
KAYTEL-211349,0,T
KAYTEL-211356,0,T
KAYTEL-211363,0,T
KAYTEL-211370,0,T
KAYTEL-211387,0,T
KAYTEL-211394,0,T
KAYTEL-211400,0,T
KAYTEL-211448,0,T
KAYTEL-211462,0,T
KAYTEL-211493,0,T
KAYTEL-211509,0,T
KAYTEL-211516,0,T
KAYTEL-211585,0,T
KAYTEL-211608,0,T
KAYTEL-211622,0,F
KAYTEL-211639,0,F
KAYTEL-211646,0,T
KAYTEL-211653,0,T
KAYTEL-300012,0,T
KAYTEL-300029,0,T
KAYTEL-300036,0,T
KAYTEL-300043,0,T
KAYTEL-500109,0,T
KAYTEL-500406,0,T
KG-027837,0,T
KG-031186,0,T
KG-031209,0,T
KG-100240,7,T
KG-100257,0,T
KG-100264,5,T
KG-100363,0,T
KG-100639,0,T
KG-100875,0,T
KG-100998,0,T
KG-102114,23,F
KG-102343,0,T
KG-102350,0,T
KG-102381,0,T
KG-102398,0,T
KG-102411,0,T
KG-102428,0,T
KG-102510,0,T
KG-102534,0,T
KG-102558,0,T
KG-102565,0,T
KG-102572,0,T
KG-102664,0,T
KG-102688,0,T
KG-102930,0,T
KG-103036,0,T
KG-103043,0,T
KG-103050,0,T
KG-104026,0,T
KG-104064,0,T
KG-104156,0,T
KG-104170,0,T
KG-104248,0,T
KG-104255,0,F
KG-104385,9,F
KG-104392,0,T
KG-104408,0,T
KG-104415,0,T
KG-104569,0,T
KG-105092,7,F
KG-106105,20,F
KG-106204,0,T
KG-106211,0,T
KG-106259,0,T
KG-106327,0,T
KG-106488,0,T
KG-106495,0,T
KG-106761,0,T
KG-106778,0,T
KG-106785,0,T
KG-106884,16,T
KG-106891,0,T
KG-106921,0,T
KG-106990,0,T
KG-107072,14,T
KG-107089,0,T
KG-107126,0,T
KG-107140,6,F
KG-107157,0,T
KG-107188,17,T
KG-107201,10,F
KG-107218,2,F
KG-107232,0,T
KG-107263,0,T
KG-107294,0,T
KG-107300,6,T
KG-107317,0,T
KG-107324,0,T
KG-107331,13,T
KG-107348,0,T
KG-107355,0,T
KG-107362,0,T
KG-107386,32,F
KG-107393,0,T
KG-107416,0,T
KG-107423,0,T
KG-107447,0,T
KG-107454,0,T
KG-107478,738,F
KG-107485,0,T
KG-107492,0,T
KG-107508,0,T
KG-107522,0,T
KG-107539,0,T
KG-107546,2,T
KG-107584,3,T
KG-107591,0,T
KG-107607,28,F
KG-107621,0,T
KG-107638,3,T
KG-107652,34,F
KG-107669,0,T
KG-107676,0,T
KG-107683,8,T
KG-107690,0,F
KG-107713,21,F
KG-107720,4,T
KG-107737,0,T
KG-107744,15,F
KG-107751,0,T
KG-107768,0,T
KG-107775,0,T
KG-107782,0,T
KG-107799,0,T
KG-107805,0,T
KG-107812,0,T
KG-107829,0,T
KG-107836,0,T
KG-107843,0,T
KG-107850,22,F
KG-107867,0,T
KG-107881,0,T
KG-107898,3,F
KG-107904,0,T
KG-107911,0,T
KG-107928,0,T
KG-107935,0,T
KG-107942,0,T
KG-107959,0,T
KG-107966,0,T
KG-107973,0,T
KG-107980,0,T
KG-107997,0,T
KG-108000,0,T
KG-108017,0,T
KG-108024,0,T
KG-108031,0,T
KG-108048,0,T
KG-108055,24,T
KG-108062,0,T
KG-108079,0,T
KG-108093,0,T
KG-108109,0,T
KG-108116,0,T
KG-108123,0,T
KG-108130,0,T
KG-108147,0,T
KG-108154,0,T
KG-108178,0,T
KG-108185,4,F
KG-108192,0,T
KG-108215,43,F
KG-108222,9,T
KG-108239,24,F
KG-108246,14,F
KG-108253,0,T
KG-108260,0,T
KG-108277,0,T
KG-108284,0,T
KG-108291,0,T
KG-108307,0,T
KG-108314,0,T
KG-108321,0,T
KG-108338,21,T
KG-108352,0,T
KG-108369,14,T
KG-108376,7,T
KG-108383,0,T
KG-108390,0,T
KG-108420,0,F
KG-108437,15,F
KG-108444,15,F
KG-108451,33,F
KG-108468,4,F
KG-108475,12,F
KG-108482,17,F
KG-108499,21,F
KG-108505,22,F
KG-108512,7,F
KG-108543,22,F
KG-108550,16,F
KG-108567,9,F
KG-108574,14,F
KG-108581,13,T
KG-108598,2,F
KG-108604,21,F
KG-108611,24,F
KG-108628,15,F
KG-108635,34,F
KG-108642,20,F
KG-108659,0,F
KG-108666,20,F
KG-108673,16,F
KG-108680,15,F
KG-108697,8,F
KIM-010033,0,T
KIM-010125,27,F
KIM-020032,0,T
KIM-030031,9,F
KIM-030123,30,T
KIM-030246,41,F
KIM-050039,87,F
KIM-050121,0,F
KIM-050244,100,F
KIM-060038,88,F
KIM-060120,18,F
KIM-060243,6,F
KIM-070037,106,F
KIM-070129,0,F
KIM-080036,136,F
KIM-080128,67,F
KIM-090035,79,F
KIM-090127,31,F
KIM-090240,46,F
KIM-404023,29,F
KIM-510021,0,T
KIM-510045,0,T
KING-000023,123,T
KING-000054,74,F
KING-000122,110,T
KING-000153,95,F
KING-000221,346,T
KING-000276,324,T
KING-000375,23,F
KING-000405,130,F
KING-004137,0,T
KING-KISSSTRA,0,T
KS-000017,0,T
KS-000093,0,T
KS-000154,0,T
KS-000161,0,T
KS-000185,0,T
KS-000222,0,T
KS-000574,0,T
KS-000581,0,T
KS-000598,0,T
KS-000611,0,T
KS-000635,0,T
KS-000826,0,T
KS-000857,0,T
KS-000895,0,T
KS-000918,0,T
KS-001212,0,T
KS-001687,0,T
KS-001694,0,T
KS-001816,0,T
KS-001953,0,T
KS-001960,0,T
KS-001977,0,T
KS-002110,0,T
KS-002165,0,T
KS-002172,0,T
KY-084758,0,T
KY-088924,1,T
KY-961945,0,T
LADY-003568,0,T
LADY-003584,0,T
LADY-003591,0,T
LADY-005005,0,T
LADY-005106,0,T
LADY-015202,0,T
LADY-015226,0,T
LADY-015233,0,T
LADY-016216,0,T
LADY-016230,0,T
LADY-018012,0,T
LADY-018203,0,T
LADY-019071,0,T
LADY-030373,0,T
LADY-030380,0,T
LADY-031035,0,T
LADY-034005,0,T
LADY-034012,0,T
LADY-034029,0,T
LADY-034050,0,T
LADY-040907,0,T
LADY-040914,0,T
LADY-041201,0,T
LADY-043151,0,T
LADY-050500,0,T
LADY-051200,0,T
LADY-051248,0,T
LADY-061001,0,T
LADY-062206,0,T
LADY-062404,0,T
LADY-080019,0,T
LADY-080190,0,T
LADY-080316,0,T
LADY-080538,0,T
LADY-084107,0,T
LADY-172226,0,T
LAID-101017,0,T
LAID-101024,0,T
LAID-101031,0,T
LAID-101048,0,T
LAID-101055,0,T
LAID-101062,0,T
LAID-101079,0,T
LAID-101086,0,T
LAID-101093,0,T
LAID-101109,0,T
LAID-101208,0,T
LAID-101253,0,T
LC-000046,0,T
LC-000244,0,T
LC-000411,0,T
LC-000428,0,T
LC-000589,0,T
LC-000992,0,T
LC-001005,0,T
LC-001302,0,T
LC-001364,0,T
LC-001425,0,T
LC-003856,0,T
LC-003863,0,T
LC-003917,0,T
LC-003924,0,T
LC-003931,0,T
LC-003948,0,T
LC-003955,0,T
LC-003962,0,T
LC-003979,0,T
LC-004075,0,T
LC-004082,0,T
LC-004099,0,T
LC-004105,0,T
LC-004112,0,T
LC-004136,0,T
LC-004532,0,T
LC-004549,0,T
LC-004556,0,T
LC-004563,0,T
LC-004570,0,T
LC-004600,0,T
LC-004631,0,T
LC-004655,0,T
LC-004679,0,T
LC-004686,0,T
LC-004693,0,T
LD-021882,0,T
LD-021929,0,T
LD-021950,0,T
LD-022056,0,T
LD-022100,0,T
LD-973169,0,T
LD-973176,0,T
LD-973183,24,F
LD-973190,0,T
LD-973206,4,F
LD-973213,0,T
LD-973220,0,T
LD-973237,0,T
LD-974043,0,T
LD-974050,0,T
LD-974067,22,F
LD-974074,0,T
LD-974081,6,F
LD-974098,8,F
LD-974104,0,T
LD-974111,0,T
LD-974128,16,F
LD-974135,16,F
LD-974142,24,F
LD-974159,60,F
LD-974166,6,F
LD-974173,21,F
LD-974180,0,T
LD-974197,92,F
LD-974203,45,F
LD-974210,36,F
LD-974227,18,F
LD-974241,0,T
LD-974258,7,F
LD-974265,0,T
LD-974272,0,T
LD-974289,0,T
LD-974296,0,T
LD-974302,0,T
LD-974319,0,T
LD-974326,0,T
LD-974333,47,F
LD-974340,0,T
LD-974357,0,T
LD-974364,8,F
LD-974371,0,T
LD-974388,0,T
LD-975248,0,T
LD-975255,0,T
LD-975262,0,T
LD-975279,0,T
LD-975286,0,T
LD-975293,11,F
LD-975309,7,F
LD-975316,13,F
LD-975323,0,T
LD-975330,0,T
LD-975347,0,T
LD-975354,0,T
LD-975361,0,T
LD-975378,2,F
LD-975385,0,T
LD-975392,0,T
LD-975408,0,T
LD-975415,0,T
LD-975422,0,T
LD-975439,0,T
LD-975446,10,F
LD-975453,0,T
LD-975460,6,F
LD-975477,0,T
LD-975484,6,F
LD-975491,20,F
LD-975507,17,F
LD-975514,6,F
LD-975521,0,T
LD-975538,7,F
LD-975668,0,F
LD-975675,0,T
LD-975682,2,F
LD-975699,0,T
LD-975705,23,F
LD-975712,5,F
LD-975729,7,F
LD-975736,0,F
LD-975743,20,F
LD-975750,0,T
LD-975767,0,T
LD-975774,0,T
LD-975781,17,F
LD-975798,23,T
LD-975804,0,T
LD-975811,0,T
LD-975828,0,T
LD-975835,0,T
LD-975842,0,T
LD-975859,3,T
LD-975866,14,F
LD-975873,0,T
LD-975880,0,T
LD-975897,0,T
LD-975965,0,T
LD-975972,0,T
LD-975989,0,T
LD-975996,0,T
LD-976290,15,F
LD-976306,0,T
LD-976313,0,T
LD-976320,0,T
LD-976337,0,T
LD-976344,0,T
LD-976351,0,T
LD-976368,0,T
LD-976375,0,T
LD-976382,0,T
LD-976399,0,T
LD-976405,0,T
LD-976412,0,T
LD-976429,0,T
LD-976436,0,T
LD-976443,0,T
LD-976450,0,T
LD-976467,0,T
LD-976474,0,T
LD-976481,0,T
LD-976498,0,T
LD-977877,6,F
LD-977884,0,F
LD-977891,11,F
LD-977907,8,F
LD-977914,4,F
LD-977952,3,F
LD-977969,0,F
LD-977990,12,F
LD-978003,11,F
LD-978010,12,F
LD-978041,11,F
LD-978058,11,F
LD-978188,6,F
LD-978195,1,F
LD-978201,6,F
LD-978218,6,F
LD-978225,8,F
LD-978713,0,F
LD-978720,5,F
LD-978799,11,F
LD-978805,12,F
LD-978812,8,F
LD-978829,6,F
LD-978911,10,F
LD-978928,7,F
LD-979031,12,F
LD-979048,12,F
LD-979055,0,F
LD-979062,1,F
LD-979079,4,F
LD-979086,4,F
LD-979093,12,F
LD-979109,12,F
LD-979116,4,F
LD-979123,3,F
LD-979130,7,F
LD-979147,6,F
LD-979154,2,F
LD-979161,5,F
LD-979178,5,F
LD-979185,12,F
LD-979192,9,F
LD-979208,7,F
LD-979215,6,F
LD-979222,7,F
LD-979239,10,F
LD-979246,11,F
LD-979253,10,F
LD-979260,8,F
LD-979277,8,F
LD-979284,3,F
LD-979291,2,F
LD-979307,4,F
LD-979314,9,F
LEG-001234,9,F
LEG-001241,34,F
LEG-001357,10,F
LEG-001425,30,F
LEG-001463,22,F
LEG-001623,0,F
LEG-001630,61,F
LEG-001654,2,F
LEG-001685,0,F
LEG-001722,0,F
LEG-001845,5,F
LEG-001876,5,T
LEG-002231,7,F
LEG-002262,5,F
LEG-002316,4,F
LEG-002347,10,F
LEG-002408,15,F
LEG-002439,12,F
LEG-002798,0,F
LEG-002835,28,F
LEG-002880,5,F
LEG-002910,0,F
LEG-002958,0,F
LEG-002989,37,F
LEG-002996,0,F
LEG-003092,25,F
LEG-003160,8,F
LEG-004174,20,T
LEG-005744,6,F
LEG-005751,0,F
LEG-006413,13,F
LEG-007212,10,F
LEG-007243,13,F
LEG-008059,8,F
LEG-008073,20,F
LEG-008134,7,F
LEG-010137,0,F
LEG-010229,3,F
LEG-010915,36,F
LEG-011042,14,F
LEG-011073,14,F
LEG-011189,3,T
LEG-012971,8,T
LEG-013695,7,F
LEG-013718,0,T
LEG-013725,0,F
LEG-013749,0,T
LEG-013770,19,F
LEG-014272,1,T
LEG-014647,0,F
LEG-015163,0,F
LEG-015170,13,T
LEG-015187,13,T
LEG-015460,13,F
LEG-015477,0,T
LEG-015699,16,F
LEG-015927,5,T
LEG-015934,18,F
LEG-016016,11,F
LEG-016023,10,F
LEG-016047,19,F
LEG-016078,9,F
LEG-016092,3,F
LEG-016108,6,F
LEG-016313,0,T
LEG-016382,24,F
LEG-016443,6,F
LEG-016450,8,F
LEG-016467,8,F
LEG-016641,7,F
LEG-016689,14,F
LEG-016696,0,T
LEG-017075,28,F
LEG-017082,0,F
LEG-017099,21,F
LEG-017112,19,F
LEG-017129,17,F
LEG-017136,6,F
LEG-017143,9,F
LEG-017280,13,T
LEG-021690,7,F
LEG-022291,21,F
LEG-023526,20,F
LEG-024080,0,F
LEG-024097,12,F
LEG-025162,10,F
LEG-026435,4,F
LEG-026893,3,T
LEG-027067,11,T
LEG-027586,28,T
LEG-027609,18,F
LEG-028064,9,F
LEG-028095,0,F
LEG-028118,19,F
LEG-028149,5,T
LEG-028538,5,T
LEG-028897,11,F
LEG-072012,3,F
LEG-072623,0,F
LEG-072838,2,F
LEG-072876,2,F
LEG-072883,0,F
LEG-072890,1,F
LEG-072906,0,F
LEG-073224,3,T
LEG-073415,15,T
LEG-073873,6,F
LEG-075891,0,T
LEG-076614,29,T
LEG-076621,28,T
LEG-076638,0,T
LEG-076645,31,T
LEG-076928,24,T
LEG-077574,20,F
LEG-078076,15,T
LEG-079042,5,F
LEG-079066,6,F
LEG-081328,0,F
LEG-256504,9,T
LEG-257808,18,T
LEG-259246,4,T
LEG-259529,16,T
LEG-259536,0,T
LEG-262802,5,T
LEG-364254,4,T
LEG-364261,3,T
LEG-369560,1,T
LEG-370030,26,F
LEG-370139,6,F
LEG-371426,23,F
LEG-371433,25,F
LEG-371631,7,F
LEG-373737,28,F
LEG-374352,15,F
LEG-374420,7,F
LEG-374437,7,F
LEG-379111,5,T
LEG-379128,0,T
LEG-379135,0,T
LEG-379142,0,T
LEG-385396,1,F
LEG-389622,2,T
LEG-389905,8,F
LEG-392271,20,F
LEG-397214,14,F
LEG-397337,17,F
LEG-397344,3,F
LEG-397443,8,F
LEG-397641,3,F
LEG-397658,19,F
LEG-397672,17,F
LEG-397719,12,F
LEG-398242,0,T
LEG-398303,15,F
LEG-398402,31,T
LEG-399577,7,F
LEG-407975,0,F
LEG-412757,0,T
LEG-413150,14,F
LEG-414126,0,T
LEG-416342,7,F
LEG-416465,17,F
LEG-416526,23,F
LEG-419602,21,F
LEG-419701,10,T
LEG-420493,6,F
LEG-423357,0,T
LEG-432250,8,F
LEG-432397,20,F
LEG-432434,29,T
LEG-432502,10,T
LEG-432519,28,F
LEG-432571,18,F
LEG-433066,20,T
LEG-433837,2,T
LEG-433868,6,F
LEG-434117,6,T
LEG-434292,24,T
LEG-434308,7,F
LEG-449111,0,T
LEG-450322,3,T
LEG-450339,6,T
LEG-450544,2,F
LEG-450582,18,F
LEG-450629,21,F
LEG-450674,12,F
LEG-450728,16,F
LEG-452548,9,T
LEG-452555,1,T
LEG-452586,15,T
LEG-452593,13,T
LEG-452630,7,T
LEG-452654,7,T
LEG-453736,0,T
LEG-463186,0,T
LEG-463193,0,T
LEG-463209,0,T
LEG-466972,10,T
LEG-466989,9,T
LEG-466996,17,T
LEG-467009,12,T
LEG-467016,2,T
LEG-467023,36,T
LEG-467030,0,T
LEG-467047,10,T
LEG-467054,12,T
LEG-470313,6,T
LEG-470320,5,T
LEG-470597,19,T
LEG-470603,6,T
LEG-470696,1,T
LEG-470702,1,T
LEG-473925,9,T
LEG-473932,11,T
LEG-473949,14,T
LEG-476230,12,F
LEG-476254,10,F
LEG-476285,13,F
LEG-476322,5,F
LEG-476339,7,F
LEG-476346,0,F
LEG-476537,16,F
LEG-476704,17,F
LEG-476803,9,F
LEG-476827,0,T
LEG-476858,10,F
LEG-476865,0,F
LEG-476919,11,F
LEG-477381,19,F
LEG-478906,2,T
LEG-478913,26,T
LEG-478920,0,F
LEG-478951,14,T
LEG-478968,12,T
LEG-478975,12,T
LEG-479095,18,F
LEG-479125,13,F
LEG-483238,2,T
LEG-483245,12,T
LEG-483252,9,T
LEG-486697,6,T
LEG-486703,16,T
LEG-486741,14,T
LEG-486758,0,T
LEG-486772,0,T
LEG-486796,0,T
LEG-486802,3,F
LEG-486826,0,T
LEG-486833,0,T
LEG-486840,19,F
LEG-486857,22,T
LEG-487397,0,F
LEG-487403,0,F
LEG-487489,0,T
LEG-487496,90,T
LEG-487540,2,T
LEG-487557,0,T
LEG-487885,12,T
LEG-487892,19,T
LEG-488011,16,T
LEG-488042,5,T
LEG-488066,8,T
LEG-488073,0,T
LEG-491103,12,T
LEG-491110,1,T
LEG-491127,2,T
LEG-491134,23,T
LEG-491141,10,T
LEG-491165,0,T
LEG-491172,0,T
LEG-491257,2,T
LEG-491264,2,T
LEG-491271,1,T
LEG-491288,1,T
LEG-491295,2,T
LEG-491349,9,T
LEG-491356,12,T
LEG-491363,6,T
LEG-491493,17,F
LEG-491547,14,F
LEG-491554,10,T
LEG-491592,20,F
LEG-491622,1,T
LEG-491653,9,F
LEG-491752,15,F
LEG-491769,0,F
LEG-491776,5,F
LEG-491806,12,F
LEG-491844,17,F
LEG-491851,2,F
LEG-491912,2,F
LEG-492001,8,F
LEG-492353,0,F
LEG-492452,0,T
LEG-492469,0,T
LEG-492483,14,T
LEG-492506,2,T
LEG-492520,11,T
LEG-492612,2,F
LEG-492698,20,F
LEG-492704,7,F
LEG-492711,5,T
LEG-492728,0,T
LEG-496122,0,T
LEG-496139,0,T
LEG-496146,0,T
LEG-499093,17,F
LEG-500508,5,T
LEG-500522,7,T
LEG-500560,4,T
LEG-500645,4,T
LEG-500706,0,T
LEG-500713,5,T
LEG-500751,0,T
LEG-500768,2,F
LEG-500775,3,T
LEG-500782,0,T
LEG-500874,4,T
LEG-500942,4,T
LEG-500966,2,T
LEG-500973,13,T
LEG-501017,2,T
LEG-501208,0,T
LEG-501215,6,T
LEG-501222,2,T
LEG-501239,5,T
LEG-501338,25,T
LEG-501345,3,T
LEG-501352,4,T
LEG-501369,4,T
LEG-501376,1,T
LEG-501413,12,F
LEG-501420,11,F
LEG-501437,11,T
LEG-501444,9,T
LEG-501451,2,T
LEG-501468,4,T
LEG-501635,0,T
LEG-501727,2,T
LEG-501734,2,T
LEG-501741,2,T
LEG-501758,10,T
LEG-501765,11,T
LEG-501772,10,T
LEG-501802,19,F
LEG-501826,8,F
LEG-501833,11,F
LEG-501840,10,F
LEG-501857,3,F
LEG-501888,11,T
LEG-501895,0,T
LEG-501901,33,T
LEG-501918,7,T
LEG-502519,1,T
LEG-502526,2,T
LEG-502533,2,T
LEG-502540,12,T
LEG-502557,9,T
LEG-502564,1,T
LEG-502571,10,T
LEG-502588,9,T
LEG-502595,0,T
LEG-502601,2,T
LEG-502618,13,T
LEG-502625,2,T
LEG-502724,0,T
LEG-502731,1,T
LEG-502748,2,T
LEG-502755,10,T
LEG-502762,9,T
LEG-502779,1,T
LEG-502786,2,T
LEG-502793,0,T
LEG-502809,2,T
LEG-502816,2,T
LEG-502823,1,T
LEG-502830,2,T
LEG-502878,2,T
LEG-502885,0,T
LEG-502892,2,T
LEG-502939,17,T
LEG-502960,7,T
LEG-502977,10,T
LEG-502984,6,T
LEG-503004,11,F
LEG-503011,7,T
LEG-503110,0,T
LEG-503134,8,F
LEG-503141,0,T
LEG-503158,2,T
LEG-503219,22,F
LEG-503233,14,F
LEG-503257,17,F
LEG-503271,18,F
LEG-503288,21,F
LEG-503295,28,T
LEG-503332,18,F
LEG-503356,11,T
LEG-503424,10,F
LEG-503448,4,F
LEG-503462,2,T
LEG-503479,0,F
LEG-503486,7,F
LEG-503509,12,F
LEG-503585,25,F
LEG-503592,19,T
LEG-503639,14,F
LEG-503646,7,F
LEG-503844,9,T
LEG-503851,0,T
LEG-503868,0,T
LEG-504056,0,F
LEG-504063,0,F
LEG-504070,4,F
LEG-504087,12,F
LEG-504094,8,F
LEG-504100,1,F
LEG-504292,2,T
LEG-504308,0,T
LEG-504315,7,T
LEG-504445,0,T
LEG-504452,9,T
LEG-504469,0,T
LEG-504506,6,T
LEG-504513,0,T
LEG-504520,10,T
LEG-504551,0,T
LEG-504575,14,T
LEG-504582,18,T
LEG-504612,0,F
LEG-504629,3,T
LEG-504650,26,T
LEG-504667,25,T
LEG-504674,3,T
LEG-504766,0,T
LEG-504780,10,T
LEG-504803,14,T
LEG-504841,3,F
LEG-504858,11,T
LEG-504872,0,T
LEG-504957,5,T
LEG-504964,0,T
LEG-504971,1,T
LEG-504988,16,T
LEG-505046,0,T
LEG-505077,0,T
LEG-505572,0,T
LEG-505589,7,T
LEG-506135,6,T
LEG-506142,0,T
LEG-506159,0,T
LEG-506166,1,T
LEG-506173,4,T
LEG-506180,5,T
LEG-506197,0,T
LEG-506203,3,T
LEG-507194,3,T
LEG-507200,0,T
LEG-507217,0,T
LEG-508245,12,T
LEG-509761,0,T
LEG-509778,2,T
LEG-511351,4,T
LEG-511375,28,T
LEG-512020,12,T
LEG-513492,18,F
LEG-513508,16,F
LEG-513515,14,F
LEG-513522,15,F
